cell,signal,design,n,trial,target_left,target_right,hct_left,hct_right,hct_width,hct_empty,hct_covers_target,hct_nontrivial,joint_contrast_coverage,unexplained_empty,positive_contrast_count,negative_contrast_count,hct_runtime_seconds,sshaped_status,sshaped_inflection,sshaped_root_error,sshaped_runtime_seconds,shapechange_status,shapechange_inflection,shapechange_left,shapechange_right,shapechange_width,shapechange_covers_target,shapechange_root_error,shapechange_runtime_seconds,hct_projected_sshaped,hct_projected_root_error,projection_error_change,covered_projection_increase
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,91,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,False,True,True,True,False,36,44,0.000546799972653389,ok,0.301397205588822,0.0013972055888220036,0.169999999999959,ok,0.305241106569727,0.300508096258294,0.308249808087674,0.007741711829379994,False,0.005241106569727039,3.53000000000003,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,92,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,False,True,True,True,False,36,45,0.0007444000220857561,ok,0.301397205588822,0.0013972055888220036,0.199999999999989,ok,0.305402539112016,0.300639430002092,0.308554708152067,0.007915278149975002,False,0.005402539112015992,3.88,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,93,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,False,True,True,True,False,35,46,0.000596199999563396,ok,0.301397205588822,0.0013972055888220036,0.199999999999989,ok,0.305934293621756,0.301184714279807,0.30920220954698,0.008017495267173047,False,0.005934293621756015,3.77000000000004,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,94,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,False,True,True,True,False,36,45,0.0005682999617420137,ok,0.301397205588822,0.0013972055888220036,0.169999999999959,ok,0.30586917829531,0.301009387660585,0.309187023625467,0.008177635964882024,False,0.005869178295310029,3.91000000000003,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,95,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,False,True,True,True,False,34,44,0.0004943999811075628,ok,0.301397205588822,0.0013972055888220036,0.230000000000018,ok,0.305366616447263,0.300533548527341,0.308523662712402,0.007990114185061015,False,0.005366616447262995,3.34999999999997,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,96,0.3,0.3,0.29740518962075846,0.30538922155688625,0.007984031936127789,False,True,True,True,False,37,46,0.0004702000296674669,ok,0.301397205588822,0.0013972055888220036,0.169999999999959,ok,0.305200867531597,0.300276388245803,0.308307909733428,0.008031521487624982,False,0.0052008675315969866,3.56999999999999,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,97,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,False,True,True,True,False,34,42,0.000515200023073703,ok,0.301397205588822,0.0013972055888220036,0.229999999999961,ok,0.305721436085162,0.300920892055277,0.308524152818245,0.007603260762968023,False,0.005721436085162013,3.56,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,98,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,False,True,True,True,False,35,44,0.0005446000141091645,ok,0.301397205588822,0.0013972055888220036,0.170000000000016,ok,0.305416183209164,0.300764040584758,0.308523727931495,0.007759687346737043,False,0.005416183209164038,3.52999999999997,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,99,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,False,True,True,True,False,37,46,0.000532899983227253,ok,0.301397205588822,0.0013972055888220036,0.25,ok,0.305832476108037,0.301461241923483,0.309065587315628,0.0076043453921449955,False,0.005832476108036999,3.53000000000003,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,100,0.3,0.3,0.2934131736526946,0.30538922155688625,0.011976047904191656,False,True,True,True,False,35,46,0.00048070005141198635,ok,0.301397205588822,0.0013972055888220036,0.230000000000018,ok,0.305343210342596,0.300404803034762,0.308357790001702,0.007952986966939968,False,0.005343210342595994,3.32999999999998,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,101,0.3,0.3,0.2894211576846307,0.3073852295409182,0.017964071856287456,False,True,True,True,False,35,41,0.0004632999771274626,ok,0.301397205588822,0.0013972055888220036,0.279999999999973,ok,0.305415267039092,0.300538273616497,0.308427071201723,0.007888797585226037,False,0.005415267039092009,3.64000000000004,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,102,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,False,True,True,True,False,39,47,0.00048479996621608734,ok,0.301397205588822,0.0013972055888220036,0.220000000000027,ok,0.305684537976742,0.300840682514372,0.308499576070963,0.0076588935565909955,False,0.00568453797674201,3.38999999999999,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,103,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,False,True,True,True,False,35,44,0.000542099995072931,ok,0.301397205588822,0.0013972055888220036,0.170000000000016,ok,0.305536461352281,0.300452532699001,0.308762688629812,0.00831015593081097,False,0.00553646135228103,3.73000000000002,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,104,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,False,True,True,True,False,39,45,0.00047969998558983207,ok,0.301397205588822,0.0013972055888220036,0.170000000000016,ok,0.305297718085788,0.300676556225012,0.308647429784931,0.00797087355991899,False,0.005297718085787995,3.41999999999996,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,105,0.3,0.3,0.2934131736526946,0.30538922155688625,0.011976047904191656,False,True,True,True,False,37,45,0.00047360005555674434,ok,0.301397205588822,0.0013972055888220036,0.149999999999977,ok,0.305635920158063,0.30059166671265,0.30848208194651,0.007890415233860026,False,0.005635920158063024,3.38999999999999,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,106,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,False,True,True,True,False,36,46,0.0004658999969251454,ok,0.301397205588822,0.0013972055888220036,0.139999999999986,ok,0.305584213805895,0.30064032558016,0.308919224887066,0.008278899306906007,False,0.005584213805895022,3.34000000000003,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,107,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,False,True,True,True,False,34,45,0.0004781000316143036,ok,0.301397205588822,0.0013972055888220036,0.21999999999997,ok,0.30541223604346,0.300739870197113,0.308307040956989,0.007567170759876007,False,0.005412236043460028,3.33000000000004,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,108,0.3,0.3,0.2934131736526946,0.30538922155688625,0.011976047904191656,False,True,True,True,False,36,45,0.00047850003466010094,ok,0.301397205588822,0.0013972055888220036,0.189999999999998,ok,0.305438215717771,0.301035542123559,0.308688694083216,0.00765315195965699,False,0.005438215717771033,3.17000000000002,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,109,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,False,True,True,True,False,34,42,0.0004768000217154622,ok,0.301397205588822,0.0013972055888220036,0.160000000000025,ok,0.304985432555544,0.300341263066229,0.307920150807509,0.007578887741280016,False,0.0049854325555440115,3.06,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,110,0.3,0.3,0.2934131736526946,0.30538922155688625,0.011976047904191656,False,True,True,True,False,37,46,0.0009290999732911587,ok,0.301397205588822,0.0013972055888220036,0.170000000000016,ok,0.305420398909458,0.300645757945041,0.308211591890002,0.00756583394496102,False,0.005420398909458002,3.10999999999996,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,111,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,False,True,True,True,False,35,45,0.0008738000178709626,ok,0.301397205588822,0.0013972055888220036,0.199999999999989,ok,0.305913584439875,0.300839817852321,0.309188257588663,0.008348439736341973,False,0.005913584439874997,3.11000000000001,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,112,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,False,True,True,True,False,37,43,0.0005498999962583184,ok,0.301397205588822,0.0013972055888220036,0.180000000000007,ok,0.30549177078886,0.300718906627371,0.308827667625438,0.00810876099806701,False,0.005491770788859984,2.73000000000002,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,113,0.3,0.3,0.29740518962075846,0.31137724550898205,0.013972055888223589,False,True,True,True,False,35,40,0.0005516000092029572,ok,0.301397205588822,0.0013972055888220036,0.170000000000016,ok,0.305513798826694,0.301212027284815,0.308394026565745,0.007181999280929996,False,0.005513798826694005,3,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,114,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,False,True,True,True,False,37,45,0.0005239999736659229,ok,0.301397205588822,0.0013972055888220036,0.240000000000009,ok,0.304960014957991,0.300575457783319,0.30802288297321,0.007447425189890999,False,0.004960014957991032,2.67000000000002,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,115,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,False,True,True,True,False,40,45,0.000492699968162924,ok,0.301397205588822,0.0013972055888220036,0.159999999999968,ok,0.305735565402527,0.301533014397061,0.308794945077948,0.007261930680887041,False,0.00573556540252701,3.15000000000003,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,116,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,False,True,True,True,False,35,42,0.0004602999542839825,ok,0.301397205588822,0.0013972055888220036,0.089999999999975,ok,0.305274512092261,0.300352749083917,0.308625572942841,0.008272823858923972,False,0.005274512092260986,2.76000000000005,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,117,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,False,True,True,True,False,36,41,0.0004771000239998102,ok,0.301397205588822,0.0013972055888220036,0.0999999999999659,ok,0.305514226186728,0.300780600597863,0.308848351643699,0.008067751045836014,False,0.005514226186728033,2.48000000000002,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,118,0.3,0.3,0.2954091816367265,0.30538922155688625,0.009980039920159722,False,True,True,True,False,33,39,0.0007734000100754201,ok,0.301397205588822,0.0013972055888220036,0.139999999999986,ok,0.306087500199775,0.301660792259976,0.308964864478082,0.007304072218106028,False,0.006087500199774998,2.75,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,119,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,False,True,True,True,False,37,41,0.0005984000163152814,ok,0.301397205588822,0.0013972055888220036,0.17999999999995,ok,0.305444272448851,0.300345846717297,0.308898351514142,0.008552504796844995,False,0.005444272448850984,2.48000000000002,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,120,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,False,True,True,True,False,35,45,0.0005012999754399061,ok,0.301397205588822,0.0013972055888220036,0.110000000000014,ok,0.305112202316841,0.300354195873827,0.308112483762972,0.00775828788914501,False,0.005112202316841008,2.51999999999998,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,121,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,False,True,True,True,False,40,45,0.0004773999680764973,ok,0.301397205588822,0.0013972055888220036,0.170000000000016,ok,0.304917625890457,0.300147984420168,0.307887709370357,0.007739724950188986,False,0.0049176258904570225,2.56999999999999,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,122,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,False,True,True,True,False,35,47,0.0004820000031031668,ok,0.301397205588822,0.0013972055888220036,0.180000000000007,ok,0.305729015551725,0.301242841477796,0.308705526628224,0.007462685150427972,False,0.005729015551725003,2.5,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,123,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,False,True,True,False,False,36,45,0.00044020003406330943,ok,0.301397205588822,0.0013972055888220036,0.139999999999986,ok,0.305031710803264,0.300339319440663,0.307647630893465,0.007308311452801974,False,0.005031710803264033,2.74000000000001,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,124,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,False,True,True,True,False,32,38,0.0004524000105448067,ok,0.301397205588822,0.0013972055888220036,0.149999999999977,ok,0.305355438196863,0.300780357288629,0.308399442031039,0.007619084742409965,False,0.005355438196863016,3.03000000000003,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,125,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,False,True,True,True,False,34,42,0.0005787000409327447,ok,0.301397205588822,0.0013972055888220036,0.170000000000016,ok,0.305242718246458,0.300526441253236,0.308279782335882,0.00775334108264597,False,0.005242718246458,3.28999999999996,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,126,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,False,True,True,True,False,38,43,0.0005710999830625951,ok,0.301397205588822,0.0013972055888220036,0.210000000000036,ok,0.305368764657462,0.300745971381274,0.30801137344851,0.007265402067235971,False,0.005368764657462,3.06999999999999,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,127,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,False,True,True,True,False,36,43,0.00048290000995621085,ok,0.301397205588822,0.0013972055888220036,0.139999999999986,ok,0.305735781851577,0.301018233226146,0.309216976673449,0.00819874344730298,False,0.0057357818515770265,2.97000000000003,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,128,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,False,True,True,True,False,38,46,0.000492399965878576,ok,0.301397205588822,0.0013972055888220036,0.139999999999986,ok,0.30549128183729,0.300461511694232,0.309094895179432,0.008633383485199986,False,0.00549128183729003,2.61000000000001,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,129,0.3,0.3,0.2934131736526946,0.30538922155688625,0.011976047904191656,False,True,True,True,False,34,42,0.0006392000359483063,ok,0.301397205588822,0.0013972055888220036,0.150000000000034,ok,0.305403393751352,0.30049732485682,0.308630147267651,0.008132822410830964,False,0.005403393751352015,2.48999999999995,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,130,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,False,True,True,True,False,35,42,0.0006934000412002206,ok,0.301397205588822,0.0013972055888220036,0.139999999999986,ok,0.305666838850363,0.300901306235445,0.308808784376354,0.00790747814090903,False,0.00566683885036301,2.36000000000001,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,131,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,False,True,True,True,False,33,39,0.000666600011754781,ok,0.301397205588822,0.0013972055888220036,0.199999999999989,ok,0.305600602833798,0.300630410629686,0.308463556033164,0.007833145403478015,False,0.005600602833797985,2.48000000000002,0.301397205588822,0.0013972055888220036,0.0,False
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,132,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,False,True,True,True,False,36,42,0.0005382999661378562,ok,0.301397205588822,0.0013972055888220036,0.189999999999998,ok,0.305550243471998,0.300511150908034,0.308673818289046,0.008162667381012012,False,0.0055502434719980065,2.65999999999997,0.301397205588822,0.0013972055888220036,0.0,False
